time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate,times,date,location,extracted_location,road_name,building_name,city_name,full_address_extracted
1368824597,network,wifi,36.442,43.70276,-72.28403,0.0,0.0,0.0,stationary,2013-05-17 21:03:17,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
1368825197,network,wifi,37.258,43.70275,-72.28402,0.0,0.0,0.0,stationary,2013-05-17 21:13:17,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
1368825797,network,wifi,36.14,43.70276,-72.28403,0.0,0.0,0.0,stationary,2013-05-17 21:23:17,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
1368826397,network,wifi,36.627,43.70276,-72.28404,0.0,0.0,0.0,stationary,2013-05-17 21:33:17,2013-05-17,"Alumni Gymnasium, 16 East Wheelock Street, Hanover, NH 03755, United States of America",,,,,
1368826997,network,wifi,65.924,43.70608,-72.28333,0.0,0.0,0.0,moving,2013-05-17 21:43:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368827597,network,wifi,40.973,43.70616,-72.28334,0.0,0.0,0.0,moving,2013-05-17 21:53:17,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368828197,network,wifi,42.565,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-17 22:03:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368828798,network,wifi,41.084,43.70616,-72.28334,0.0,0.0,0.0,stationary,2013-05-17 22:13:18,2013-05-17,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368829397,network,wifi,43.487,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-17 22:23:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368829997,network,wifi,41.77,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-17 22:33:17,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368830598,network,wifi,58.173,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-17 22:43:18,2013-05-17,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368831197,network,wifi,78.996,43.70693,-72.28338,0.0,0.0,0.0,moving,2013-05-17 22:53:17,2013-05-17,"24 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368831797,network,wifi,24.079,43.70659,-72.28711,0.0,0.0,0.0,moving,2013-05-17 23:03:17,2013-05-17,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368832397,network,wifi,20.0,43.70662,-72.28709,0.0,0.0,0.0,moving,2013-05-17 23:13:17,2013-05-17,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368832997,network,wifi,24.56,43.70659,-72.28709,0.0,0.0,0.0,stationary,2013-05-17 23:23:17,2013-05-17,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368833598,network,wifi,25.213,43.7066,-72.2871,0.0,0.0,0.0,stationary,2013-05-17 23:33:18,2013-05-17,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368834198,network,wifi,20.0,43.70661,-72.28705,0.0,0.0,0.0,stationary,2013-05-17 23:43:18,2013-05-17,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368834798,network,wifi,24.584,43.7066,-72.28712,0.0,0.0,0.0,stationary,2013-05-17 23:53:18,2013-05-17,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368835397,network,wifi,20.0,43.70661,-72.28712,0.0,0.0,0.0,stationary,2013-05-18 00:03:17,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368835998,network,wifi,20.0,43.7066,-72.28709,0.0,0.0,0.0,stationary,2013-05-18 00:13:18,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368836597,network,wifi,25.375,43.70661,-72.28711,0.0,0.0,0.0,stationary,2013-05-18 00:23:17,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368837198,network,wifi,26.973,43.70662,-72.28708,0.0,0.0,0.0,stationary,2013-05-18 00:33:18,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368837798,network,wifi,20.0,43.70662,-72.28707,0.0,0.0,0.0,stationary,2013-05-18 00:43:18,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368838398,network,wifi,35.404,43.70662,-72.28706,0.0,0.0,0.0,stationary,2013-05-18 00:53:18,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368838998,network,wifi,20.0,43.70662,-72.28708,0.0,0.0,0.0,stationary,2013-05-18 01:03:18,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368839598,network,wifi,24.571,43.70677,-72.28706,0.0,0.0,0.0,stationary,2013-05-18 01:13:18,2013-05-18,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1368840198,network,wifi,23.414,43.70606,-72.2833,0.0,0.0,0.0,moving,2013-05-18 01:23:18,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368840797,network,wifi,45.445,43.70611,-72.28332,0.0,0.0,0.0,moving,2013-05-18 01:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368841397,network,wifi,70.323,43.70542,-72.28324,0.0,0.0,0.0,moving,2013-05-18 01:43:17,2013-05-18,"8 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368841398,network,wifi,66.043,43.70547,-72.28323,0.0,0.0,0.0,moving,2013-05-18 01:43:18,2013-05-18,"10 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368855198,network,wifi,164.98,43.70651,-72.28334,0.0,0.0,0.0,moving,2013-05-18 05:33:18,2013-05-18,"20 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368855798,network,wifi,43.692,43.70616,-72.28333,0.0,0.0,0.0,moving,2013-05-18 05:43:18,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368856397,network,wifi,58.971,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-18 05:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368856997,network,wifi,51.251,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 06:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368857597,network,wifi,42.375,43.70617,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 06:13:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368858197,network,wifi,50.683,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 06:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368858797,network,wifi,37.463,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 06:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368859397,network,wifi,37.575,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 06:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368859997,network,wifi,38.468,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 06:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368860597,network,wifi,58.702,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 07:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368861197,network,wifi,42.191,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-05-18 07:13:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368861797,network,wifi,44.085,43.70614,-72.28335,0.0,0.0,0.0,stationary,2013-05-18 07:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368862397,network,wifi,41.903,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 07:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368862997,network,wifi,43.786,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 07:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368863597,network,wifi,59.79,43.70615,-72.28337,0.0,0.0,0.0,stationary,2013-05-18 07:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368864197,network,wifi,32.918,43.70616,-72.28337,0.0,0.0,0.0,stationary,2013-05-18 08:03:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368864797,network,wifi,58.976,43.70616,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 08:13:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368865397,network,wifi,42.939,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 08:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368865997,network,wifi,42.783,43.70617,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 08:33:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368866597,network,wifi,33.228,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 08:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368867197,network,wifi,58.495,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 08:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368867797,network,wifi,41.074,43.70612,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 09:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368868397,network,wifi,42.232,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 09:13:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368868997,network,wifi,59.186,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 09:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368869597,network,wifi,58.752,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 09:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368870197,network,wifi,58.692,43.70616,-72.28327,0.0,0.0,0.0,stationary,2013-05-18 09:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368870797,network,wifi,33.207,43.70615,-72.28336,0.0,0.0,0.0,stationary,2013-05-18 09:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368871397,network,wifi,58.329,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 10:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368871997,network,wifi,20.0,43.70612,-72.28335,0.0,0.0,0.0,stationary,2013-05-18 10:13:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368872598,network,wifi,58.755,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 10:23:18,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368873197,network,wifi,44.789,43.70612,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 10:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368873797,network,wifi,41.155,43.70613,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 10:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368874397,network,wifi,60.198,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 10:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368874997,network,wifi,58.587,43.70616,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 11:03:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368875598,network,wifi,36.47,43.70617,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 11:13:18,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368876197,network,wifi,41.531,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-05-18 11:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368876797,network,wifi,59.338,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 11:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368877397,network,wifi,43.056,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 11:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368877997,network,wifi,44.012,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 11:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368878597,network,wifi,59.574,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 12:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368879197,network,wifi,43.805,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 12:13:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368879797,network,wifi,39.278,43.70613,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 12:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368880397,network,wifi,41.325,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-18 12:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368880998,network,wifi,38.569,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 12:43:18,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368881597,network,wifi,43.248,43.70614,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 12:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368882197,network,wifi,43.27,43.70614,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 13:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368882797,network,wifi,43.934,43.70613,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 13:13:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368883397,network,wifi,41.545,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 13:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368883997,network,wifi,59.377,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-18 13:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368884597,network,wifi,58.921,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-18 13:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368885197,network,wifi,59.988,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 13:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368885797,network,wifi,60.315,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 14:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368886397,network,wifi,35.842,43.70617,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 14:13:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368886997,network,wifi,57.032,43.70618,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 14:23:17,2013-05-18,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368887597,network,wifi,58.595,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-18 14:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368888197,network,wifi,59.177,43.70615,-72.28335,0.0,0.0,0.0,stationary,2013-05-18 14:43:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368888797,network,wifi,37.191,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 14:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368890597,network,wifi,39.121,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 15:23:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368891197,network,wifi,37.974,43.70614,-72.28334,0.0,0.0,0.0,stationary,2013-05-18 15:33:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368891798,network,wifi,41.75,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-18 15:43:18,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368892397,network,wifi,37.635,43.70614,-72.28335,0.0,0.0,0.0,stationary,2013-05-18 15:53:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368892997,network,wifi,37.151,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-18 16:03:17,2013-05-18,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368893597,network,wifi,30.0,43.70119,-72.28936,0.0,0.0,0.0,moving,2013-05-18 16:13:17,2013-05-18,"38 South Main Street, Hanover, NH 03755, United States of America",,,,,
1368895764,network,wifi,29.395,43.7047,-72.30076,0.0,0.0,0.0,moving,2013-05-18 16:49:24,2013-05-18,"Davidson Pottery Studio, 2 Ledyard Lane, Lewiston, Norwich, VT 05055, United States of America",,,,,
1368920555,network,wifi,85.417,43.70214,-72.28904,0.0,0.0,0.0,moving,2013-05-18 23:42:35,2013-05-18,"Dartmouth College, Boathouse Road, Hanover, NH 03755, United States of America",,,,,
1368923597,network,wifi,65.77,43.70621,-72.2833,0.0,0.0,0.0,moving,2013-05-19 00:33:17,2013-05-19,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368924197,network,wifi,43.436,43.70614,-72.28332,0.0,0.0,0.0,moving,2013-05-19 00:43:17,2013-05-19,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368924797,network,wifi,43.006,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-19 00:53:17,2013-05-19,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368925398,network,wifi,40.542,43.70617,-72.28332,0.0,0.0,0.0,stationary,2013-05-19 01:03:18,2013-05-19,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368925997,network,wifi,43.089,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-19 01:13:17,2013-05-19,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368926597,network,wifi,39.174,43.70613,-72.28332,0.0,0.0,0.0,stationary,2013-05-19 01:23:17,2013-05-19,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368927197,network,wifi,36.812,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-19 01:33:17,2013-05-19,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1368927797,network,wifi,35.591,43.70616,-72.28336,0.0,0.0,0.0,stationary,2013-05-19 01:43:17,2013-05-19,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1368928397,network,wifi,36.615,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-19 01:53:17,2013-05-19,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
